# generated_at: 2026-05-15T12:15:02Z, dataset_version: v202605151210, source: internetinmyanmar.com/data
asn,isp_name,started_at,ended_at,duration_minutes,min_visibility_pct,resolved
AS149810,ACL-AS-AP AnyNet,2026-04-25T09:02:46Z,2026-04-25T09:32:55Z,30,0.0,True
AS152447,MMCL-AS-AP My Mandalay Company Limited,2026-04-25T09:03:03Z,2026-04-25T09:33:06Z,30,0.0,True
AS139719,YARCHANG-AS-AP Yar Chang Company Limited,2026-04-25T09:03:51Z,2026-04-25T09:33:34Z,29,0.0,True
AS135371,FORTUNEINTERNATIONAL-AS-AP Fortune Broadband,2026-04-25T09:32:24Z,2026-04-25T10:01:34Z,29,0.0,True
AS153549,MTC-AS-AP MUI Technology Company Limited,2026-04-25T09:33:49Z,2026-04-25T10:02:38Z,28,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-25T09:45:25Z,2026-04-25T09:50:04Z,4,0.0,True
AS136975,GNET-AS-AP Global Technology,2026-04-25T10:32:20Z,2026-04-25T11:02:00Z,29,0.0,True
AS151802,FSAS-AS-MM FIND SOLUTION AND SERVICES CO.,2026-04-25T12:02:00Z,2026-04-25T12:32:14Z,30,0.0,True
AS135307,GTMH-AS-AP Golden TMH Telecom Co. Ltd,2026-04-25T13:31:32Z,2026-04-25T14:01:43Z,30,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-04-25T22:03:13Z,2026-04-25T22:32:50Z,29,0.0,True
AS133440,STIGW-AS-AP ST.Net,2026-04-25T22:32:18Z,2026-04-25T23:02:12Z,29,0.0,True
AS136789,LOTUS-AS-AP LOTUS MUDRA COMPANY LIMITED,2026-04-26T01:31:42Z,2026-04-26T02:01:29Z,29,0.0,True
AS136229,TCLC-AS-AP Treasure Chindwin Land Co.,2026-04-26T02:01:16Z,2026-04-26T02:31:19Z,30,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-04-26T03:01:54Z,2026-04-26T03:31:57Z,30,0.0,True
AS150310,TMC-AS-AP Trustforce Myanmar Company Limited trading as Nationet,2026-04-26T03:02:07Z,2026-04-26T03:32:06Z,29,0.0,True
AS134105,STLMC-AS-AP Shwe Than Lwin Media Co.,2026-04-26T03:02:45Z,2026-04-26T03:32:48Z,30,0.0,True
AS136789,LOTUS-AS-AP LOTUS MUDRA COMPANY LIMITED,2026-04-26T03:31:24Z,2026-04-26T11:31:22Z,479,0.0,True
AS139804,REDPALM-AS-AP RED PALM COMPANY LIMITED,2026-04-26T04:31:18Z,2026-04-26T05:01:07Z,29,0.0,True
AS134976,MATL-AS-AP Myint & Associates Telecommunications Ltd,2026-04-26T06:02:27Z,2026-04-26T06:32:26Z,29,0.0,True
AS152466,TLINKGROUP-AS-AP T-Link Group Company Limited,2026-04-26T06:02:53Z,2026-04-26T06:32:35Z,29,0.0,True
AS151965,HATG-AS-AP Hepta Alliance Technology Group,2026-04-26T06:02:55Z,2026-04-26T06:32:38Z,29,0.0,True
AS134840,MCCL-AS-AP Myanmar Country Co.,2026-04-26T06:31:48Z,2026-04-26T07:01:37Z,29,0.0,True
AS149810,ACL-AS-AP AnyNet,2026-04-26T09:02:18Z,2026-04-26T09:32:15Z,29,0.0,True
AS134528,MPTCL-AS-AP MYANMAR PI TECHNOLOGY CO.,2026-04-26T09:02:33Z,2026-04-26T09:32:26Z,29,0.0,True
AS135307,GTMH-AS-AP Golden TMH Telecom Co. Ltd,2026-04-26T11:31:31Z,2026-04-26T12:01:27Z,29,0.0,True
AS142126,SCSKMYANMARLTD-AS SCSK Myanmar Ltd,2026-04-26T12:02:18Z,2026-04-26T12:32:10Z,29,0.0,True
AS151965,HATG-AS-AP Hepta Alliance Technology Group,2026-04-26T12:02:42Z,2026-04-26T12:32:35Z,29,0.0,True
AS138166,MTATCL-AS-AP MaxxB Fiber Internet,2026-04-26T12:32:51Z,2026-04-26T13:02:45Z,29,0.0,True
AS138168,APN-AS-AP MyanmarAPN,2026-04-26T12:32:53Z,2026-04-26T13:02:50Z,29,0.0,True
AS139003,TELCOSPEEDCOLTD-AS-AP Telcospeed,2026-04-26T14:31:50Z,2026-04-26T15:01:49Z,29,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-26T14:31:53Z,2026-04-26T15:01:53Z,30,0.0,True
AS153044,MSCNC-AS-AP MYANMAR SKY CITY NETWORK COMMUNICATION Co.,2026-04-26T15:02:46Z,2026-04-26T15:32:57Z,30,0.0,True
AS135300,MBTCL-AS-AP Myanmar Broadband Telecom Co.,2026-04-26T15:31:41Z,2026-04-26T16:01:29Z,29,0.0,True
AS138166,MTATCL-AS-AP MaxxB Fiber Internet,2026-04-26T16:03:05Z,2026-04-26T17:03:06Z,60,0.0,True
AS152329,AKNCL-AS-AP Aon Kham Network Company Limited,2026-04-26T17:02:07Z,2026-04-26T17:31:43Z,29,0.0,True
AS152447,MMCL-AS-AP My Mandalay Company Limited,2026-04-26T17:02:52Z,2026-04-26T17:32:04Z,29,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-26T18:10:33Z,2026-04-26T18:15:07Z,4,0.0,True
AS138168,APN-AS-AP MyanmarAPN,2026-04-26T19:32:38Z,2026-04-26T20:02:55Z,30,0.0,True
AS141199,CLPC-AS-AP Century Link Plus,2026-04-26T20:02:40Z,2026-04-26T20:32:20Z,29,0.0,True
AS139711,KBZBANK-AS-AP KANBAWZA BANK LIMITED,2026-04-26T21:02:56Z,2026-04-26T21:32:22Z,29,0.0,True
AS134105,STLMC-AS-AP Shwe Than Lwin Media Co.,2026-04-26T21:03:11Z,2026-04-26T21:32:27Z,29,0.0,True
AS45558,MPT-MM-AS-AP MYANMA POSTS AND TELECOMMUNICATIONS,2026-04-26T21:03:32Z,2026-04-26T21:32:33Z,29,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-27T01:15:10Z,2026-04-27T01:20:05Z,4,0.0,True
AS136789,LOTUS-AS-AP LOTUS MUDRA COMPANY LIMITED,2026-04-27T02:31:57Z,2026-04-27T03:01:21Z,29,0.0,True
AS150310,TMC-AS-AP Trustforce Myanmar Company Limited trading as Nationet,2026-04-27T02:32:54Z,2026-04-27T03:02:02Z,29,0.0,True
AS136177,YOMABANKLIMITED-AS-AP Yoma Bank Limited,2026-04-27T02:33:51Z,2026-04-27T03:02:51Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-27T03:10:20Z,2026-04-27T03:15:09Z,4,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-27T03:45:24Z,2026-04-27T03:50:04Z,4,0.0,True
AS135307,GTMH-AS-AP Golden TMH Telecom Co. Ltd,2026-04-27T04:31:40Z,2026-04-27T05:01:28Z,29,0.0,True
AS137861,MWT-AS-AP Myanmar World Distribution Telecommunication Company Limited,2026-04-27T05:31:35Z,2026-04-27T06:01:31Z,29,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-04-27T05:33:08Z,2026-04-27T06:02:49Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-27T05:40:19Z,2026-04-27T05:45:08Z,4,0.0,True
AS138167,TRUENET-AS-AP TrueNET,2026-04-27T06:32:57Z,2026-04-27T07:03:28Z,30,0.0,True
AS132038,ROYALESPRIT-MM Royal Esprit Company Limited,2026-04-27T06:33:07Z,2026-04-27T07:03:33Z,30,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-27T06:45:24Z,2026-04-27T06:50:03Z,4,0.0,True
AS133524,GTCL-AS-AP Global Technology Co.,2026-04-27T07:03:09Z,2026-04-27T07:32:41Z,29,0.0,True
AS151965,HATG-AS-AP Hepta Alliance Technology Group,2026-04-27T07:03:09Z,2026-04-27T07:32:42Z,29,0.0,True
AS134736,NMCL-AS-AP NTT MYANMAR CO.,2026-04-27T07:31:37Z,2026-04-27T08:01:26Z,29,0.0,True
AS151341,THENEXTSUCCESS-AS-AP The Next Success,2026-04-27T08:32:53Z,2026-04-27T09:03:26Z,30,0.0,True
AS149487,MCLOCCL-AS-AP MOC COMPANY LIMITED,2026-04-27T08:34:23Z,2026-04-27T09:04:31Z,30,0.0,True
AS150692,GD2CL-AS-AP Golden Dragon 2000,2026-04-27T09:02:25Z,2026-04-27T09:32:29Z,30,0.0,True
AS135405,TMHTTWTL-AS-AP WELINK,2026-04-27T09:02:41Z,2026-04-27T09:32:42Z,30,0.0,True
AS135433,CGCL-AS-AP Connect Gateway Company Limited,2026-04-27T09:03:07Z,2026-04-27T09:32:59Z,29,0.0,True
AS135300,MBTCL-AS-AP Myanmar Broadband Telecom Co.,2026-04-27T09:31:59Z,2026-04-27T10:01:25Z,29,0.0,True
AS135307,GTMH-AS-AP Golden TMH Telecom Co. Ltd,2026-04-27T09:32:03Z,2026-04-27T10:01:28Z,29,0.0,True
AS139804,REDPALM-AS-AP RED PALM COMPANY LIMITED,2026-04-27T10:31:29Z,2026-04-27T11:01:13Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-27T10:50:46Z,2026-04-27T10:55:04Z,4,0.0,True
AS134484,VDCNET-AS-AP Ultra Net,2026-04-27T11:02:47Z,2026-04-27T11:32:34Z,29,0.0,True
AS136613,AYEYARWADYBANK-AS-AP Ayeyarwady Bank,2026-04-27T11:03:06Z,2026-04-27T11:32:47Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-27T11:15:23Z,2026-04-27T11:20:04Z,4,0.0,True
AS139804,REDPALM-AS-AP RED PALM COMPANY LIMITED,2026-04-27T11:31:23Z,2026-04-27T12:01:28Z,30,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-27T11:45:26Z,2026-04-27T11:50:04Z,4,0.0,True
AS141704,GALAXIANET-AS-AP Galaxia @ Net,2026-04-27T12:33:17Z,2026-04-27T13:02:47Z,29,0.0,True
AS139051,AUNGGABAR-AS-AP AUNG GABAR COMPANY LIMITED,2026-04-27T13:02:32Z,2026-04-27T13:32:28Z,29,0.0,True
AS151783,ERU-AS-AP EASTERN ROYAL UNICOM ERU TECHNOLOGY COMPANY LIMITED,2026-04-27T13:32:00Z,2026-04-27T14:01:42Z,29,0.0,True
AS136442,OCEANWAVE-AS-AP Ocean Wave Communication Co.,2026-04-27T13:32:10Z,2026-04-27T14:01:46Z,29,0.0,True
AS135427,MYANMARNETWORK-AS-AP Myanmar Network Company Limited,2026-04-27T14:02:04Z,2026-04-27T14:32:09Z,30,0.0,True
AS137888,BCM-AS-AP Bee Connect Myanmar Co.,2026-04-27T14:31:52Z,2026-04-27T15:01:26Z,29,0.0,True
AS133433,ZPC-AS-AP ZOOM PLUS COMPANY LIMITED,2026-04-27T15:02:35Z,2026-04-27T15:32:05Z,29,0.0,True
AS140091,SHWE-AS-AP SHWE MAHAR MAE KHONG INDUSTRIAL COMPANY LIMITED,2026-04-27T15:02:50Z,2026-04-27T15:32:05Z,29,0.0,True
AS139206,PAMEL-AS-AP Pan Asia Majestic Eagle Ltd,2026-04-27T16:32:57Z,2026-04-27T17:03:27Z,30,0.0,True
AS137888,BCM-AS-AP Bee Connect Myanmar Co.,2026-04-27T17:01:47Z,2026-04-27T17:31:39Z,29,0.0,True
AS141199,CLPC-AS-AP Century Link Plus,2026-04-27T17:02:51Z,2026-04-27T17:32:45Z,29,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-27T17:10:29Z,2026-04-27T17:15:08Z,4,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-27T17:40:21Z,2026-04-27T17:45:08Z,4,0.0,True
AS142126,SCSKMYANMARLTD-AS SCSK Myanmar Ltd,2026-04-27T18:03:43Z,2026-04-27T18:32:07Z,28,0.0,True
AS134484,VDCNET-AS-AP Ultra Net,2026-04-27T18:04:06Z,2026-04-27T18:32:15Z,28,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-27T18:40:15Z,2026-04-27T18:45:17Z,5,0.0,True
AS135589,IMNCL-AS-AP Internet Maekhong Network Company Limited,2026-04-27T19:03:53Z,2026-04-27T19:32:46Z,28,0.0,True
AS136617,FTCL-AS-AP Fortune Telecom Company Limited,2026-04-27T19:03:54Z,2026-04-27T19:32:47Z,28,0.0,True
AS134528,MPTCL-AS-AP MYANMAR PI TECHNOLOGY CO.,2026-04-27T20:03:08Z,2026-04-27T20:32:22Z,29,0.0,True
AS150812,MFGCL-AS-AP Myanmar Fortune Global Company Limited,2026-04-27T21:02:13Z,2026-04-27T21:32:11Z,29,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-27T21:10:17Z,2026-04-27T21:15:20Z,5,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-27T21:20:19Z,2026-04-27T21:25:04Z,4,0.0,True
AS132344,STMCL-AS-AP SEANET,2026-04-27T23:32:12Z,2026-04-28T00:01:59Z,29,0.0,True
AS137424,ISMC-AS-AP Integral Solutions Myanmar Co.,2026-04-28T00:01:51Z,2026-04-28T00:31:57Z,30,0.0,True
AS136780,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED,2026-04-28T00:31:35Z,2026-04-28T01:01:33Z,29,0.0,True
AS132686,ACS-AS-AP Amara Communications,2026-04-28T00:31:40Z,2026-04-28T01:01:34Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-28T01:15:24Z,2026-04-28T01:20:04Z,4,0.0,True
AS150285,LMHCC-AS-AP Long Mao Home Center Co.ltd.,2026-04-28T02:32:47Z,2026-04-28T03:01:53Z,29,0.0,True
AS133385,ATOMMYANMAR-AS-AP Atom Myanmar Limited,2026-04-28T05:02:08Z,2026-04-28T05:31:54Z,29,0.0,True
AS150310,TMC-AS-AP Trustforce Myanmar Company Limited trading as Nationet,2026-04-28T05:02:19Z,2026-04-28T05:32:05Z,29,0.0,True
AS140552,CBBANK-AS-AP Co-operative Bank Public Company Limited,2026-04-28T07:02:06Z,2026-04-28T07:32:17Z,30,0.0,True
AS150797,GCL-AS-AP GIGA-NET,2026-04-28T07:32:24Z,2026-04-28T08:02:09Z,29,0.0,True
AS150153,AWSCL-AS-AP A W S MYANMAR COMPANY LIMITED,2026-04-28T08:31:35Z,2026-04-28T09:01:31Z,29,0.0,True
AS135427,MYANMARNETWORK-AS-AP Myanmar Network Company Limited,2026-04-28T08:32:22Z,2026-04-28T09:02:10Z,29,0.0,True
AS139804,REDPALM-AS-AP RED PALM COMPANY LIMITED,2026-04-28T09:31:09Z,2026-04-28T10:01:19Z,30,0.0,True
AS137259,ILINK-AS-AP i-Link,2026-04-28T09:31:14Z,2026-04-28T10:01:20Z,30,0.0,True
AS149038,UCGCL-AS-AP UNIQUE COMM GROUP COMPANY LIMITED,2026-04-28T09:31:19Z,2026-04-28T10:01:21Z,30,0.0,True
AS135433,CGCL-AS-AP Connect Gateway Company Limited,2026-04-28T09:32:12Z,2026-04-28T10:02:04Z,29,0.0,True
AS150309,ERSTCL-AS-AP E R S TECHNOLOGY,2026-04-28T09:32:36Z,2026-04-28T10:02:13Z,29,0.0,True
AS137888,BCM-AS-AP Bee Connect Myanmar Co.,2026-04-28T10:31:42Z,2026-04-28T11:01:43Z,30,0.0,True
AS136474,MGTL-AS-AP Marga Global Telecom Limited,2026-04-28T11:02:40Z,2026-04-28T11:31:55Z,29,0.0,True
AS150692,GD2CL-AS-AP Golden Dragon 2000,2026-04-28T12:01:53Z,2026-04-28T12:31:50Z,29,0.0,True
AS150812,MFGCL-AS-AP Myanmar Fortune Global Company Limited,2026-04-28T12:02:37Z,2026-04-28T12:32:22Z,29,0.0,True
AS132537,MLGCL-AS-AP LG,2026-04-28T12:03:19Z,2026-04-28T12:33:06Z,29,0.0,True
AS139206,PAMEL-AS-AP Pan Asia Majestic Eagle Ltd,2026-04-28T12:03:31Z,2026-04-28T12:33:11Z,29,0.0,True
AS132060,HANTHARNET-AS-AP Hanthar Net,2026-04-28T12:03:39Z,2026-04-28T12:33:15Z,29,0.0,True
AS135149,"MTGCL-AS-AP Myanmar Technology Gateway Co., Ltd",2026-04-28T12:03:46Z,2026-04-28T12:33:18Z,29,0.0,True
AS136177,YOMABANKLIMITED-AS-AP Yoma Bank Limited,2026-04-28T12:03:51Z,2026-04-28T12:33:20Z,29,0.0,True
AS140091,SHWE-AS-AP SHWE MAHAR MAE KHONG INDUSTRIAL COMPANY LIMITED,2026-04-28T12:32:35Z,2026-04-28T13:02:29Z,29,0.0,True
AS141015,MYANMARLINK-AS-AP Myanmar Link Telecommunication Ltd,2026-04-28T13:01:49Z,2026-04-28T13:31:45Z,29,0.0,True
AS140552,CBBANK-AS-AP Co-operative Bank Public Company Limited,2026-04-28T13:32:14Z,2026-04-28T14:02:06Z,29,0.0,True
AS132686,ACS-AS-AP Amara Communications,2026-04-28T14:01:19Z,2026-04-28T14:31:20Z,30,0.0,True
AS134840,"MCCL-AS-AP Myanmar Country Co., Ltd.",2026-04-28T14:01:40Z,2026-04-28T14:31:35Z,29,0.0,True
AS151783,ERU-AS-AP EASTERN ROYAL UNICOM ERU TECHNOLOGY COMPANY LIMITED,2026-04-28T14:01:52Z,2026-04-28T14:31:41Z,29,0.0,True
AS136617,FTCL-AS-AP Fortune Telecom Company Limited,2026-04-28T14:02:54Z,2026-04-28T14:32:25Z,29,0.0,True
AS132060,HANTHARNET-AS-AP Hanthar Net,2026-04-28T14:03:24Z,2026-04-28T14:32:39Z,29,0.0,True
AS135427,MYANMARNETWORK-AS-AP Myanmar Network Company Limited,2026-04-28T14:31:49Z,2026-04-28T15:01:52Z,30,0.0,True
AS139051,AUNGGABAR-AS-AP AUNG GABAR COMPANY LIMITED,2026-04-28T15:02:22Z,2026-04-28T15:32:21Z,29,0.0,True
AS136975,GNET-AS-AP Global Technology,2026-04-28T15:32:09Z,2026-04-28T16:02:00Z,29,0.0,True
AS149521,FLC-AS-AP Fiber Life Internet,2026-04-28T18:01:10Z,2026-04-28T18:31:00Z,29,0.0,True
AS136480,MMUNILINK-AS-AP Myanmar Unilink Communication Company Limited,2026-04-28T19:45:28Z,2026-04-28T19:50:06Z,4,0.0,True
AS154020,SMMCL-AS-AP SAM MOUK MO Company Ltd,2026-04-28T22:32:32Z,2026-04-28T23:02:31Z,29,0.0,True
AS150153,AWSCL-AS-AP A W S MYANMAR COMPANY LIMITED,2026-04-29T00:01:58Z,2026-04-29T00:31:27Z,29,0.0,True
AS135307,GTMH-AS-AP Golden TMH Telecom Co. Ltd,2026-04-29T00:01:58Z,2026-04-29T00:31:28Z,29,0.0,True
AS150159,BDCL-AS-AP BRAINWAVE DATA COMPANY LIMITED,2026-04-29T00:01:59Z,2026-04-29T00:31:29Z,29,0.0,True
AS151210,NCL-AS-AP NEXGENET COMPANY LIMITED,2026-04-29T00:02:25Z,2026-04-29T00:31:35Z,29,0.0,True
AS132344,STMCL-AS-AP SEANET,2026-04-29T00:31:51Z,2026-04-29T01:01:53Z,30,0.0,True
AS63998,KMTCL-MM Kinetic Myanmar Technology,2026-04-29T01:33:17Z,2026-04-29T02:03:23Z,30,0.0,True
AS132344,STMCL-AS-AP SEANET,2026-04-29T02:02:10Z,2026-04-29T02:32:07Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T02:15:30Z,2026-04-29T02:20:06Z,4,0.0,True
AS141015,MYANMARLINK-AS-AP Myanmar Link Telecommunication Ltd,2026-04-29T02:32:02Z,2026-04-29T03:01:40Z,29,0.0,True
AS151342,EBECL-AS-AP East Boy Engineering Company Limited,2026-04-29T02:32:44Z,2026-04-29T03:02:04Z,29,0.0,True
AS151802,"FSAS-AS-MM FIND SOLUTION AND SERVICES CO., LTD.",2026-04-29T03:32:25Z,2026-04-29T11:31:48Z,479,0.0,True
AS63852,FMG-MM Myanmar Net,2026-04-29T03:33:12Z,2026-04-29T04:02:46Z,29,0.0,True
AS154020,SMMCL-AS-AP SAM MOUK MO Company Ltd,2026-04-29T03:33:37Z,2026-04-29T04:02:56Z,29,0.0,True
AS151783,ERU-AS-AP EASTERN ROYAL UNICOM ERU TECHNOLOGY COMPANY LIMITED,2026-04-29T05:01:55Z,2026-04-29T05:31:39Z,29,0.0,True
AS9988,MPT-AP Myanma Posts and Telecommunications,2026-04-29T05:45:25Z,2026-04-29T05:50:06Z,4,0.0,True
AS132100,"MSN-AS-AP Myanmar Speed Net Co.,Ltd",2026-04-29T06:31:16Z,2026-04-29T07:02:02Z,30,0.0,True
AS134736,"NMCL-AS-AP NTT MYANMAR CO., LTD.",2026-04-29T06:31:38Z,2026-04-29T07:02:17Z,30,0.0,True
AS137826,ASTCL-AS-AP AST SYSTEM TECHNOLOGY COMPANY LIMITED,2026-04-29T06:31:41Z,2026-04-29T07:02:20Z,30,0.0,True
AS136168,CAMPANA-AS-AP Campana MYTHIC Co. Ltd.,2026-04-29T06:33:09Z,2026-04-29T07:04:12Z,31,0.0,True
AS135149,"MTGCL-AS-AP Myanmar Technology Gateway Co., Ltd",2026-04-29T06:33:10Z,2026-04-29T07:04:12Z,31,0.0,True
AS137259,ILINK-AS-AP i-Link,2026-04-29T08:01:35Z,2026-04-29T08:31:34Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T09:15:23Z,2026-04-29T09:20:05Z,4,0.0,True
AS134736,"NMCL-AS-AP NTT MYANMAR CO., LTD.",2026-04-29T10:31:35Z,2026-04-29T11:01:19Z,29,0.0,True
AS139692,CHEN-AS-AP CHEN GUANG COMPANY LIMITED,2026-04-29T11:02:35Z,2026-04-29T11:32:28Z,29,0.0,True
AS132686,ACS-AS-AP Amara Communications,2026-04-29T11:31:24Z,2026-04-29T12:01:10Z,29,0.0,True
AS141216,GREATGOLDENHORSE-AS-AP GREAT GOLDEN HORSE COMPANY LIMITED,2026-04-29T12:02:25Z,2026-04-29T12:32:21Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T12:15:09Z,2026-04-29T12:25:06Z,9,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-29T13:15:23Z,2026-04-29T13:20:03Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T13:15:39Z,2026-04-29T13:20:04Z,4,0.0,True
AS131322,YTCL-AS-AP Yatanarpon Teleport Company Limited,2026-04-29T14:32:44Z,2026-04-29T15:02:16Z,29,0.0,True
AS134528,"MPTCL-AS-AP MYANMAR PI TECHNOLOGY CO., LTD",2026-04-29T14:33:55Z,2026-04-29T15:03:37Z,29,0.0,True
AS133524,"GTCL-AS-AP Global Technology Co., Ltd.",2026-04-29T14:34:18Z,2026-04-29T15:03:47Z,29,0.0,True
AS134840,"MCCL-AS-AP Myanmar Country Co., Ltd.",2026-04-29T15:02:02Z,2026-04-29T15:32:15Z,30,0.0,True
AS139704,"AS-AGBC AGB Communication Co., Ltd",2026-04-29T15:34:09Z,2026-04-29T16:04:17Z,30,0.0,True
AS137861,MWT-AS-AP Myanmar World Distribution Telecommunication Company Limited,2026-04-29T16:02:24Z,2026-04-29T16:31:48Z,29,0.0,True
AS150310,TMC-AS-AP Trustforce Myanmar Company Limited trading as Nationet,2026-04-29T16:03:28Z,2026-04-29T16:32:55Z,29,0.0,True
AS139804,REDPALM-AS-AP RED PALM COMPANY LIMITED,2026-04-29T16:31:26Z,2026-04-29T17:02:30Z,31,0.0,True
AS150692,GD2CL-AS-AP Golden Dragon 2000,2026-04-29T16:32:07Z,2026-04-29T17:03:33Z,31,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T16:45:34Z,2026-04-29T16:50:04Z,4,0.0,True
AS149038,UCGCL-AS-AP UNIQUE COMM GROUP COMPANY LIMITED,2026-04-29T17:02:44Z,2026-04-29T17:31:34Z,28,0.0,True
AS151210,NCL-AS-AP NEXGENET COMPANY LIMITED,2026-04-29T17:03:48Z,2026-04-29T17:32:05Z,28,0.0,True
AS136442,"OCEANWAVE-AS-AP Ocean Wave Communication Co., Ltd",2026-04-29T17:04:38Z,2026-04-29T17:32:21Z,27,0.0,True
AS133440,STIGW-AS-AP ST.Net,2026-04-29T17:05:30Z,2026-04-29T17:32:53Z,27,0.0,True
AS139595,HTIN-AS-AP HTIN HTIN NETWORK COMPANY LIMITED,2026-04-29T17:05:47Z,2026-04-29T17:32:55Z,27,0.0,True
AS152447,MMCL-AS-AP My Mandalay Company Limited,2026-04-29T17:06:10Z,2026-04-29T17:33:01Z,26,0.0,True
AS138168,APN-AS-AP MyanmarAPN,2026-04-29T17:06:56Z,2026-04-29T17:33:24Z,26,0.0,True
AS153044,"MSCNC-AS-AP MYANMAR SKY CITY NETWORK COMMUNICATION Co.,Ltd",2026-04-29T17:07:25Z,2026-04-29T17:33:46Z,26,0.0,True
AS135300,"MBTCL-AS-AP Myanmar Broadband Telecom Co., Ltd",2026-04-29T18:02:16Z,2026-04-29T18:32:18Z,30,0.0,True
AS151802,"FSAS-AS-MM FIND SOLUTION AND SERVICES CO., LTD.",2026-04-29T18:03:17Z,2026-04-29T18:32:56Z,29,0.0,True
AS133384,"GTCL-AS-AP Global Technology Co., Ltd.",2026-04-29T18:03:35Z,2026-04-29T18:32:59Z,29,0.0,True
AS154481,TACHILEIK1-AS-AP Tachileik Jade Dragon Company Limited,2026-04-29T18:04:22Z,2026-04-29T18:33:25Z,29,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T18:15:29Z,2026-04-29T18:20:04Z,4,0.0,True
AS153777,MMC-AS-AP Mandalar Mandalay Company Limited,2026-04-29T18:32:43Z,2026-04-29T19:01:48Z,29,0.0,True
AS132167,U9-MM Nine Communications Company Limited,2026-04-29T18:45:26Z,2026-04-29T18:50:04Z,4,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T19:15:25Z,2026-04-29T19:20:33Z,5,0.0,True
AS136210,ITSPECTRUM-AS-AP IT Spectrum Company Limited,2026-04-29T19:31:42Z,2026-04-29T20:01:09Z,29,0.0,True
AS134736,"NMCL-AS-AP NTT MYANMAR CO., LTD.",2026-04-29T19:32:09Z,2026-04-29T20:01:38Z,29,0.0,True
AS139620,MTNPCL-AS-AP MYANMAR TELECOMMUNICATION NETWORK PUBLIC COMPANY LIMITED,2026-04-29T19:34:05Z,2026-04-29T20:03:00Z,28,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T19:45:30Z,2026-04-29T19:50:04Z,4,0.0,True
AS139849,ROYALESPRIT-AS-AP Royal Esprit Company Limited,2026-04-29T20:01:32Z,2026-04-29T20:32:13Z,30,0.0,True
AS58952,FRONTIIRCOLTD-MM Frontiir Co. Ltd,2026-04-29T20:15:27Z,2026-04-29T20:20:14Z,4,0.0,True
AS149521,FLC-AS-AP Fiber Life Internet,2026-04-29T20:31:35Z,2026-04-29T21:01:03Z,29,0.0,True
AS136465,INFORMATIONTECHNOLOGYCYBERSECURITY-AS-AP Dept. of Information Technology & Cyber Security,2026-04-29T21:02:49Z,2026-04-29T21:33:34Z,30,0.0,True
AS140617,TPTNET-AS-AP THAN PHYO THU MINING COMPANY LIMITED,2026-04-29T21:03:11Z,2026-04-29T21:33:48Z,30,0.0,True
AS138167,TRUENET-AS-AP TrueNET,2026-04-29T21:04:20Z,2026-04-29T21:34:12Z,29,0.0,True
